Name:              |UserName:            |Year:       |Grade:       |Hash: 
Zebadiah           |zduesburyi0          |4           |8.39         |095a14a12cc6a5a2cbb111af7ac870c83183d927c086b2b9d13f42e5f2d108b2
Nedda              |ntraversad           |4           |8.4          |20774c2e2c7114336c220fc95c3a851e90db8dc49315612591a0ccccb897144e
Egan               |emclarnon2           |4           |8.41         |189057070e9d70d8d4e8dad31a538804f838c92dcfa2ef2437204ede0dc0bd6b
Seka               |sbaumercv            |4           |8.44         |49e2b4516bad3f3582b38754fa328079354ebde13ebc1b884715f6550bb8801d
Christyna          |cheitzni             |4           |8.44         |a748d047638fc282e07b47b0fc1e0c9eb70395047eec761769c944e8622e0a6a
Jorge              |jblondellef4         |4           |8.45         |13ad79735a5836a2e75938f45267d9abdb4c6e8f210da8905111454f1e6959b1
Esra               |eaitonm7             |4           |8.46         |5618ef83d6d8f91ab70059babb315b21c26855c1a19288da2c54054a6627a582
Guthry             |gdelicatejl          |4           |8.47         |6520a4b669cfff8551e486e1e310b5fe209ad2d0290e2a0831db9cedc5ea6942
Chickie            |cklimshukl           |4           |8.51         |87de99e3bfd6169dee644be0661218c24138526b8fa37960949bff80863bc72c
Shurlocke          |skhalid9t            |4           |8.51         |df4f9ad3fb724b7981d71cdbee3fd7a0d86977bf35e78fe77e027774639575dd
Dag                |dlambal2s            |4           |8.55         |0ef1a68c7c5e062560a6070868e624f8e37de62d141181ac8b0c95934afc4e24
Samuel             |sabramcik9a          |4           |8.55         |b7ebc931f128c183dbaced3af368f366697b1c0d6fa186c9168f17d717eaf6c2
Brady              |bmanners87           |4           |8.55         |60b65ad6d60c5e0b4a8972c885489d2bdf165505e7f374522cfc2d8e2104c3f2
Manuel             |mkohrtt              |4           |8.57         |b301a98f09c5b8f930b807434f133aa1b16796a4bc219635c152773e3fea08c9
Ollie              |osantorado           |4           |8.57         |0485246d4ef745fb97358821b818dd547265c8791f35eb5adc59a1d5f50fc714
Rockie             |rskalls9h            |4           |8.57         |475b7ffb7eb99804c4984501a54c70ed40b036f48521b11924f51878bd684635
Ashlie             |aodcroftr1           |4           |8.57         |c6f01a8e30ea5589f183229544aee0fae973e5e2d8edfca4b801796a54884af4
Millie             |msmedleymt           |4           |8.61         |fc4acd4901a0967ba5a5e2d3c02015940baca4fab6be2c47ed1c463b2ff82465
Birch              |bjeanscy             |4           |8.65         |cb6e39d73230011cb8a5a032a1b699e4962f36c13c2e4298088cc544ffe69ad9
Andras             |aspeakiw             |4           |8.67         |d98e0abe3f551cc2f5c1af682315a004be9a371914f83d67035290e9e4d5a957
Kristoffer         |kbeddowiz            |4           |8.68         |1211a46023ff355eb01d2fe3bf293c195b5bd59e9461a55ec49dce671554e92e
Rafaelita          |rupstell8l           |4           |8.69         |fe1dbe4bed174094c8181e826d2283fb01749e3efdfc17d5f78b0833c16b2bfd
Muffin             |msexceyn7            |4           |8.71         |8b163116796055eedb7b03db9da61cecc9bd3f7fd1ea68f9ef5f1e64f678b67a
Cyril              |chaugen1g            |4           |8.71         |a18856681a2bde5656d634d554bdd463cb7245d586ded9b8a5d1c3f71ffe336e
Hobey              |hstimpsonec          |4           |8.73         |387c4050250dd45fdc58924571a9e126f4920eeaf3c99ad9726e6e5ee0eb4384
Bryan              |bwestern9m           |4           |8.73         |87ebe2c2458f7307759e2e260c69f74e865a727e036400cf9481850e61a59e62
Norry              |nblazyq3             |4           |8.73         |606150db19a8970a19141cf8f0fa2c138d21e94f6664ad314c67f902e26cb3c6
Hilly              |hcoronado82          |4           |8.74         |10ad6d654f7b01449ee66d6defa2c88f7d86508c2e71924f1b6f5ee28d907018
Phyllida           |pfine6a              |4           |8.74         |4ed818b903905d20f8063c0332aea6792c14b85122e0959fb1cff507287ccf8c
Nester             |ncharlen9            |4           |8.75         |eaabaa23a92632da88fa211a6aad9fb7909fc6e7ef0b4a153dfd910332e33d56
Florry             |fsydney75            |4           |8.79         |fc348166f6bfb7345919ded5dd2997d97fd64aa666fa71c59ebd13e0d84fbc81
Ertha              |erushworthp5         |4           |8.79         |b38597190db7c9de2b487fada93d199a776a704c4eb5232bf042c4a6374294bf
Gawain             |gvokesew             |4           |8.8          |eff06b83e83488bb1e8cdba3c2644a8dd25990769ccb2711f1b7e796481337a4
Karim              |kbriceh9             |4           |8.8          |194cee0ca5b2a13b28f08b22d4abb75f7e0475f5005f54193c224bcfc7a9acd9
Ode                |owillock7z           |4           |8.82         |866da3fefd744c7e3fe014b5bab441e640039f274895e9c7949c619f3f4bfa7a
Schuyler           |sdemej5              |4           |8.83         |c7029b3c056b4d2a1ddf080d58877db289165772219af8a38c83bc96113f6a43
Haleigh            |hdeards8b            |4           |8.83         |50786df0dacf34014ea7b803df8b9af576d3a37c421847dbbe628342f77be955
Kris               |kguilford4v          |4           |8.83         |2c82ca9670000fd5f918f4a41fd822283bcb665c411a8fb61b7b5180876a6b55
Willy              |wstruijspj           |4           |8.83         |2b3575a98aa281e5dcb061ac24ff6ca08be6e9a9bbf65fe2193ff2146cc8346f
Jenda              |jbelhome8v           |4           |8.84         |ff68e5d470750cf3d9c5d4ca05813b7034884067f6ee5e68c91c0b2621182925
Bobinette          |bdeloskt             |4           |8.86         |48a76d071a6fe82d33fa7fc2e42672556d60778c547468ea3e064e9bfd95baeb
Cathyleen          |cgissoppn            |4           |8.87         |7378253c66f8d4403e52581f5b71ff3bcc330afd63c1580db50d886ceb7633ee
Madeline           |mjackesek            |4           |8.89         |702730a0fba4b0b7ace416b4d991ad583ef0b10e96237fe79b9d1579113a5089
Harriette          |hwillinghambh        |4           |8.89         |17a7543835272ad21115168b7803392b34edd4ec46258ad56d2590b100460afa
Agace              |abeedellma           |4           |8.92         |0ce083cde3559f1602e3c44428a8a8b6b01507e2714279538d15e7cd4e238a88
Lesli              |lcrain4s             |4           |8.93         |c1d444591093ee91e036e67575c17857e85f67fe32be94c5949a77cfd61841ed
Luke               |lbuxam5              |4           |8.96         |a069037feee7dffb9a7fa593975ca3b07391ddd9fb8f20425a8e75fb96f9d9ca
Shalom             |stooley7f            |4           |8.97         |fe8a962cba4bb56930b64c10635c31ea519fc01ecf9ce7a7252b49229ce85719
Olly               |osterrickbs          |4           |8.99         |9646093ac9c5e7896c94f0efd282e226518f04738fa4287939841b89eb52af3c
Kakalina           |ktibolsap            |4           |8.99         |4631b91a08b5b5cb4bfc2bb40fdc178e55b303815d322db0a228dec179b272ac
Annmarie           |aswadden53           |4           |9            |809f5d522f9b8ec2036a8f2331218bfa89ad55f14c71aca521469992c11ced42
Merralee           |mmcelroyl0           |4           |9.02         |00a13a28b39daf7cf9f448bceeff21759f8b84ec37ddac48671ad5f98fbdba2b
Betsy              |bisgatejx            |4           |9.02         |677baaea734e71df31ec940f109766e48e083c0d8f529391759668a942ee37f2
Rogers             |rcoggingskl          |4           |9.03         |ba9ff7779bed03b23521a490c9cf62544e880db2b049571c1a0fd3bf726851be
Claiborn           |csawnwyjv            |4           |9.03         |6f8d7941e6180c91b3f6b743002fd77ffd3f133a11e92ec133f0f3de4ff99dc4
Anne-corinne       |afearespf            |4           |9.03         |59f1b4e836ac842eb59149c325790d16e3a6dfea3fe2f7bbf3286e66c0543f4f
Drucill            |dlendrem74           |4           |9.04         |b38c8ec0e0a4c83b2a809114586f24d50ccb5fb4ad73b38f83d12bea312061ce
Cathlene           |chuttom              |4           |9.04         |5edf0f8d97519bb186a9b28778c06a62e564c1d62be170076a88048e1d7b6bb2
Berna              |bmerrydew6p          |4           |9.05         |0340a489eae1c3a5eec170607f52553bc10e7e0dac4ad6b9cd4409f09057148e
Blondelle          |bmcilroylm           |4           |9.06         |7b22912181535af705171016e5a51f0d2e963de596a03145f5943cfd87c9678c
Ashil              |atallquista4         |4           |9.07         |1157533c3ba4fb51e6e4727f2dbcc35dcb1ed2c209cb56c73215811ea63dc787
Granger            |gjewellfi            |4           |9.09         |740aec37257a79647c2a6eda2cc4bc805c8e6fbb250d4226b624a65a4de4735e
Ruddy              |rraikesaw            |4           |9.1          |75bd5484146c15d2090fe26b84031bc78c4e7f3ba4b19a56461a918db4fd31ab
Karyl              |kgladtbach9x         |4           |9.13         |7be765608b4387c7f665ac98f72191b9b560f4b4e614384933483f192181d439
Alfreda            |aeasthopeaz          |4           |9.14         |0e3770fb3b6418974bd6b75c35df7b0c723fd2306e1700272076a89e6be8e501
Boy                |bsangefu             |4           |9.15         |5ac6862bca0bf9627827295167b99156ee78a22853df12ef849eba5042fb24f4
Arnie              |aborboroughig        |4           |9.18         |5af7e2683ad6cabcd52cd174b27aa772efefc43a45a755d560a3b8ca097ca12d
Bond               |bwidmoornv           |4           |9.19         |5f621816142de58eaab893243615456a694a11f9959ada4166ffe5f5da5edefb
Lewes              |lkiln4n              |4           |9.21         |a3599f7d10665543957eb1ea74d6af4eecc4fae08cc8173a7a144770ab0f9daa
Barbabas           |bhutleyjf            |4           |9.23         |aa19c44c9801e58e4ba84776413f1cdde26e69ab06dd3b6dba861800ce0966b4
Baryram            |blamingd8            |4           |9.24         |cfd29f97a21f3fa91793613bc140e9b9da7f870c4c34c49a80fb1ed2f2d14b16
Chick              |csalvatoredr         |4           |9.26         |81144aed6cc5b048319de6da78e5adda82f39c180de86463e7e0236408dce252
Suzie              |shandrahan15         |4           |9.29         |00d126ec4cd528f97c64374c6cf76395d09a904b2b22c528963783b647c47d48
Lauren             |lstoutepe            |4           |9.29         |8aa609b50e83a869aa027a6d7a1f426302920846a07fa652a84e6bda0d68e75f
Kirsti             |khainecx             |4           |9.3          |3c1118535113407c92a211c177c1705ef00125a1c5b94b5b7418f8c362bfce2b
Tanhya             |tpantinggv           |4           |9.3          |58aec90daeebd444f33f913b2190a2a386b359b725c2e6238b5ca567ea5d0071
Cacilia            |cherreroshq          |4           |9.3          |9e03bc7e3c4b1586bb961719dd7c11b5e21db8c418f24644c384ef2ae6fc02ba
Ina                |ilivick6r            |4           |9.3          |e83cdde36f299b8bcfee23f7f3fdef6f297d0ce12b588d094cced724261efd0d
Roanne             |rfurzeypd            |4           |9.3          |629a371e87627a44a75c25f88976fcec51c6da8f56961d589225cb98a2269efd
Berri              |bdeversonfy          |4           |9.31         |92eaadd56241bf05c5ed585cc1a1165c02e4d3b05db4b59f271f0ce27b11d645
Ad                 |amickleburgh73       |4           |9.31         |8c0e58015f525c7ea9e477112f56f02922676516029de5bb19d1f44fd457f4b6
Sadella            |semmanuelijw         |4           |9.35         |e87cbdacdbd4e054ce7e379955bf59fe6b97dae103137969837cfb31f9093219
Jannelle           |jmaxwelll4           |4           |9.37         |34274350a4b65de498b4d2d887aad386e7c5d883eb5276641f8f747b5d6ad3eb
Mohandis           |mmessamrk            |4           |9.38         |d6b84e8590c104c4e3fbaf8795292b6ac9106ba5a9341f761a5fb713280b9754
Cary               |cgoldinir            |4           |9.39         |64959e1968ea3acbfad948552a9e7cbf77cb3a3d5d1381bcf478937760986563
Cyrus              |codlin42             |4           |9.39         |40088398c397516c261f62289bc7e07beaf8b680c4b04d97bc81f27513e7d2c8
Claybourne         |cflinnkj             |4           |9.41         |b7e9ff04c61d67f66b2184007cd0a9757287cd01df12f75418593f1c80097da4
Barbee             |bodellqz             |4           |9.41         |ed91dd60de1256aced8e3deadbde900e83898c6618adc5019261a7a096ba2815
Lorri              |lhasten              |4           |9.43         |16962e501988e64bbaa2774b7bfb9b5bafebfcafa6ebd9e980c565cd5833debc
Beilul             |bgeeveseo            |4           |9.43         |d546c66a43933eaca5046d13f4efc60b1bcca17c50c9b85c13958faca43b4723
Chadd              |cbattellei3          |4           |9.44         |9523e28143cf61edd2222f7c2b43c731ce99cb25aef9c939a38628957401b18e
Nanon              |nmoulesk4            |4           |9.44         |10c72c99b46080034ed10681595f9d0afc1bf67556ffeba1204073d73adf1635
Felipe             |flystefc             |4           |9.45         |7a18c50b22dad287ff915832757620b4f96d50e460c89db90caf97097f73e104
Yevette            |yhedde6k             |4           |9.45         |d9ba11d7a61ee5fa7455f5494d32d92d2386f4cefb974bd22d1db9ed6d01cf35
Lona               |llanmeidjy           |4           |9.48         |1d88f11bd755fae51e793aaa2a97bd7e236dd57b81cb8c4353eacbcade2a37c2
Nert               |nprestigec5          |4           |9.49         |3c3bc7423aa219beb9c328ce8d7bb4a2f13662d8d299a591830167aa3e9f419a
Korey              |kbarrett94           |4           |9.49         |631e7611645399baf4bfff24648f7baaf393ecebdc5b7c68edb89c983c4013b0
Nanni              |ncorkeag             |4           |9.5          |2e8e814dae4585863a435298f325f1de406e028fd83107bba9f0a9d4320e92cb
Breanne            |bocorrenj2           |4           |9.52         |fc0d5149be2ffc9147a122ce6dc7ff9574394e2b5232e35ff843f546862be5dd
Gaelan             |gmurcuttnc           |4           |9.53         |9c6bcc081d500a648c45e0b6a7d00f53825112688b3ddcdf5fd23d583b2c080a
Conny              |chuggins5n           |4           |9.55         |53c772bbde2a5f72d7d9179030e409803df2b8a3df2d33a8f96bbae6c14a24d5
Alexis             |afitcheteu           |4           |9.56         |22c25576a93ed35c43e3ebae6c9a1c8c0ae8cf591e9a1181c3bf994892c7f727
Raleigh            |rsurmeyersfe         |4           |9.57         |589ad308fdad79aa00b3e7ea9dd914995b27b99450c18ba17d65a96570b85d26
Luella             |lpadrickbt           |4           |9.57         |09681d92e40e0668fc81461251056ee6aa5942d277cb4115e3e349a105fd99f8
Sibby              |scantos7q            |4           |9.57         |03c0caeda39e84e665d4455ab1515b98b43bd1e8617f2a2a14abe3461273b7ac
Zora               |ztomaszkiewiczmx     |4           |9.58         |027a6e5109cb7424d73ebc00cb418dbf5d582ac5c5607b92b3b1fff913be4704
Lauren             |lstegel2z            |4           |9.6          |92f1c2e53df45ca365be8e894527352e0b339e3efe46cbccdd9235ad81566b4c
Vinni              |vgilhoolie89         |4           |9.61         |c310a3d02281f9db2bf8d248705570e229934e320487d817bdf739636a52ff11
Putnem             |pjurczykoi           |4           |9.66         |eff93009d69511350bad48f22d2d939c9edca1eef41d90d0e143c0721c77b889
Ardyth             |abrumk7              |4           |9.67         |4c84636703c5c830c81b824768b9822803c2ba971458855c0a7c063c94f61cd7
Lilian             |lpattonbg            |4           |9.68         |dabf814b5b46ea50386c52ba97b19d1b2a8df1fc149e6ab8aeab48bad3c03ea7
Carolan            |clongod0             |4           |9.7          |d4e2817a0cb9fee61cca3c85295e9b2f01bf8e72050a6bd63f42571cd55ee767
Selestina          |ssmedmoorcp          |4           |9.72         |669be02fa55041cc6a86b58014513aa7cf5e57cb4b76a387c32df3f9d79d6260
Monika             |mdustar              |4           |9.73         |426e09bc4c2c23fe55108d21b38c1fac75eabdb2ea588fedb4b86fabf6528c83
Corinne            |cpidwell41           |4           |9.73         |5ac17ae1fa4ff6c8d874a8300399607cf82dc281c38520a8be2148407f6b1860
Jenn               |jproudler5i          |4           |9.75         |4ac319b693b21dde50f8140f805b48fbc2fddd28e37aee86bfbf4f01d91f7d88
Goldina            |gshillingtonh1       |4           |9.76         |119ef41b6f75941fba04ea583c0837dc335734b027f9fb3493c3bd0fb8f5062e
Prudence           |pmanuaudkr           |4           |9.76         |0c8f4b7a32491cf6b7b4a8558a2dea40a7c667af48b85f31f3ec3e70133d52d5
Dorie              |dstimpsonqe          |4           |9.76         |c5c295ae49903c719ba59d90ddfb25ae8e92849ed17976d2664ef0923d681efd
Hilliary           |hkeasley9y           |4           |9.78         |7e17397be086bfc7c58517043a2cde7e4db97c348ac82c0603883f6ab18179eb
Mozelle            |mjacqueminotkm       |4           |9.78         |81520fe267b18e16c1720ecba40db5582b686859b06f4fdfa2a67731287dac7d
Lottie             |lpettersenfj         |4           |9.79         |6d2b6eed9776ef94d4b3d30490e7b6666b21762182258069c33ac481379103c7
Rockey             |rmckyrrellyno        |4           |9.8          |664fc6b963ec42f703a1cc0b1bb7b4520c7ed98cb747ef6346c7973a358bc0ab
Claybourne         |cperfectgd           |4           |9.81         |89c0b0e2eea73c9ab49a8f50050c08871db733a06ff157d5cac06451a5e2c46a
Mar                |mmuffino0            |4           |9.81         |d3971b53b6f0d0d8fabcf41a8873d21cf26c7f4dd798abd1a6b83fd3545d6229
Guthry             |gcozensg6            |4           |9.83         |04322ca1e617d5bbbdb74c5aa47ecddf5946bd8d70a183a14c986dbc01c3ba99
Cully              |cpentercostjb        |4           |9.83         |54e6e27d91da47361eb9fbf130ba8f49815306efc4b7504e74a4408e331d46c9
Tomkin             |tsimmans48           |4           |9.84         |a8a7228cd372327703ddb0de354726bab392a9c130cfb9af1300d0d1a0ea765a
Eleanora           |estanerg8            |4           |9.86         |3bfd2b9a39a19297b66ab63b871d7171afe2f9a61f5fbc69b71687360fdf19c2
Tom                |tleacy3g             |4           |9.86         |da252b241fc9176ff9541b4a5adf62a16598d0145f27ff3d117a00f15cb9606e
Nikkie             |nbenger3u            |4           |9.86         |ff731664aee1d866e73b94a3edac11b8f931567e341449585c65a018ce487831
Corbet             |cmorshead69          |4           |9.88         |c1690f825e00b963442cc2c6280484dd626de8d678acd826797c401a25d64f3c
Marshall           |mvasiltsovo7         |4           |9.89         |ad62973ee8b52cb04d64dee4123b8c9b97a0fccd7178382d00cb4bde80cfa16d
Dan                |dsmorthit29          |4           |9.9          |8bf7595859938b2e51b8acbc3fa44594b9fa1a72d773e54cf81fd4c17d3bc4e4
Art                |aesslementlo         |4           |9.91         |0f3281b528624667fc9519bbda98a523c3fb65b2d7df44f50f7338b21d7bed0e
Amargo             |adenyerda            |4           |9.92         |f30323b9be2237f800c0443242af19186d713ba9206976e4e311d97495b790aa
Adams              |adrewittky           |4           |9.93         |ac1f9cda234e139c788f9c2ff202f29c5af4982db36fc3ac99ea86f16b728ff2
Sadye              |stompkinsid          |4           |9.93         |e1cf8f3d9e8cbad2d8479c066e5c7ab57d61c0bf2aabf0ef3004a53e054810d7
Aldwin             |avamplewoo           |4           |9.94         |3ed91b49ab108126bb26c2c418b7420be262511a066f1f0d2deea07bbacb8272
Phebe              |pmilbournms          |4           |9.95         |ca7551e470c2c48a2dd4d3abf973f7349f674dc315dcd4a9bdddd9752074a6e3
Sydney             |spovey9v             |4           |9.96         |1cb305d8e26916b3dd23b1e42752ac55608167c24544f251ab65611b884f7f25
Sydelle            |sdegregorio5p        |4           |9.98         |3a245727ffd3a1a869755587d23edfd44e56b75bc9ec60505432932d25ea8468
Isabella           |iantoinet61          |4           |10           |f997820e5322cb851eff59f350dd24631e717de5b6930e409880a2991191650d
