Name         |UserName          |Gender  |Year |Grade |Hash
Osborne      |opurchonmi        |Male    |4    |7.81  |6a4ab41aa1c1c0f36f20a3276501025cc8d4fad18fe2b03a8074e7358afbe3af
Hilde        |hkhalidai         |Female  |4    |7.81  |9205339e2f18f0ed53de52aecee97ca18f48d702154991c805ec89371c60395a
Robbyn       |rmcgurgan38       |Female  |4    |7.81  |4c532e3608bad2a0e5fc4443b80b2eff3ca45f324e3b7d20f7911f3657684e6f
Joell        |jdenisotgs        |Female  |4    |7.83  |7fab25ca359558096eb94f709c9e0ccd716382e5291500345283f50d2dc580db
Jaquith      |jgoodayleje       |Female  |4    |7.83  |e08c7fa1a103fa9c748e0303ea6217cdcc4194dbe127afdca8ff0fb469939bde
Carlin       |cvanderkruyskd    |Female  |4    |7.88  |05c24c2556daf35219b08eddecbdaf32431e35fb33c5ea06d18d361fa62c22ff
Adriano      |abygravesqn       |Male    |4    |7.89  |4e7ac11a4f9c79d7c8155d824024dcafd45ac78b1766106a96a32f1acdf4bbf5
Welbie       |wmacfadzean98     |Male    |4    |7.89  |c6629455eafb4faeb8be1c2ee660b4265a5be927c06429ef95819e4408e8a8da
Solomon      |sjeanninhd        |Male    |4    |7.9   |533afc8faddd7a8cd907e5faa5feff2b06fc6b3f62033c1b379102112fd3abb2
Edy          |eniblett2f        |Female  |4    |7.91  |165e16ac0b83462ae4028b8a3dbb0fbef2aca797bab6d662d9d708712d46750f
Hans         |hstrut9i          |Male    |4    |7.92  |0738b9f36bbfd502aa960ed6aaf0b8d897d279f0f5b17854f83960b818e57636
Burch        |bcranmor8j        |Male    |4    |7.94  |378972ae1d2c72eb7b8c8467d25ed59408600ca99abbece1228b605405683438
Pattin       |pgregr1j          |Male    |4    |7.94  |6e17c9cbde6127e9a313f6c0e0dd2fea426b18b20224bf47269993ea4db4dc95
Joby         |jbedwardjm        |Female  |4    |7.95  |9d986728bc0168ff01514e71be54c5dac1c78e7911a845b049d080f8a5127bd4
Darius       |ddunbobinqh       |Male    |4    |7.95  |2d25c60f90e273f33cb5fa21a21ccb48b6ab206ee01aacf149578ec7463a2c43
Byram        |breyqb            |Male    |4    |7.97  |df9d8fac126867faa450e801f3e96e509a2c1a6ee9629ffe8eb73934ee7a3f26
Joya         |jcockhillbp       |Female  |4    |7.97  |80f0d4a58fa813502d16522dc38a348082b84a857f1c6f963b339cdab4df7e94
Nesta        |ncrotty26         |Female  |4    |7.97  |7044e461418b997e2663f26deec1860cb76b6ac133e469bbad91066066010ad6
Deanne       |dgoomes7x         |Female  |4    |8.03  |25461a18214f88867a6f320556afaf4755fd93727dd906a885b4244f49ceaa93
Ric          |rblackburneml     |Male    |4    |8.05  |2740b8ba760afecb05d32383ca6cc5be3dc6c1993d2c195d5501ae24bcb4541a
Silvan       |sbandierajg       |Male    |4    |8.1   |494368b44831395158cd4b086d5ad7020bb89e4902c75fb528faf349fc068f1a
Florentia    |fbroomero         |Female  |4    |8.1   |1dfcc95c1a252caa746fd6f82bf5f1edd99d3b8b442756d61f34d2c62666c92b
Karoly       |kalvarezmu        |Male    |4    |8.11  |c5a10fedfdd5d13d7c66e2767d1d1601b4fed9d6702d7449196c964a35cbc827
Luigi        |ltozerbw          |Male    |4    |8.11  |c0612bed7222b5d23bd6b0e12abc10830c529a49420b66a4c584de40c12f1d7b
Tomkin       |telderidgefr      |Male    |4    |8.12  |006057f9d8f37219d956e99524ba7509c6d3eea4557190a5db9a23325292e8a3
Templeton    |ttabernerit       |Male    |4    |8.12  |5203abfa5ff4bc13fb017fed00f4cd1ff42bc9df663fd75a8062c94cf5193764
Artemus      |adinan39          |Male    |4    |8.12  |88a0af3a645a056b2cdce25552e89d1efcfef1e1f62ec5fccee16799a13d8bb6
Clarey       |ckiendlcm         |Female  |4    |8.17  |3940d2b0664ec264e354d34453b2176b146ce387725c17e8c6e1b553feea1d95
Abagail      |ahinchon49        |Female  |4    |8.17  |4981032c7c243cb40d6984a2dab36f0a517f369db74ee1730f566d3e8e093e43
Scarlett     |spirazzi6i        |Female  |4    |8.2   |6605922bb72c01ccaf5baba34ddd4443b4725f109fb52d21f0738a04de7c75c9
Tully        |tmort6y           |Male    |4    |8.22  |9ec537d15c17020b9599f0775b125c0ed1b6f1e4a39bacc951bf8a22fe27c021
Nathan       |nmarcoco          |Male    |4    |8.25  |2d93f8948791a6fff31b2058ca3081466ea1606ba766ba68895f5ee1d2a33d35
Goddard      |ghovellh3         |Male    |4    |8.28  |551171864945151320dc9f32a756e05ae28005b0c9fac5741bb1b01b9ec16c79
Shannan      |sgantzere2        |Male    |4    |8.29  |fda3b86c9d859e90b2aa46c4c93937f10cd502a1e4180b0f6dfdc3b390549b42
Haley        |hjoydl            |Female  |4    |8.3   |42af75c4b78e0b0ae4a62e4c3fcda8fd12cccf5144837ccfe877fc1e991e1d37
Maryjo       |mgudgeonqg        |Female  |4    |8.31  |61e41ccbc687ae14fe828a8adf06fd13f738a7800d77a6c5a7ac711cec539a5b
Emmett       |eswidenbank8a     |Male    |4    |8.31  |28e11d4fe05be54efaa2f41cc4afc854abe3fcfaab44e39ed66f644e47a97fda
Violet       |vgorriesp6        |Female  |4    |8.34  |dd28772b2dfbee0f8a93c9052ed3aba35b10a43c0e381ce7b3317e565535aa32
Leonid       |lstroveraj        |Male    |4    |8.34  |5c915fb1cf1e11bf998c1fd084110965f05675ade27905d70577305451521959
Kayne        |kfilipic62        |Male    |4    |8.34  |77b6b589ae3cc79494b6c525c5501543267db56004827e40160ecc5307511150
Der          |dbarryqt          |Male    |4    |8.35  |5ae0579414da918a1dc4a0858920f29a3f6528879f6a093bc84e364b3f94cc69
Delaney      |dsemarkeol        |Male    |4    |8.37  |2cd3634f59fdea448617c1a98200215d397be99c28178fec9dee79361fe2fa72
Sherye       |sbourgourd5w      |Female  |4    |8.37  |5cb49e86ebbc5a08862f0996f5162a0c4c7cbea443b2ef1ad704ab5947c02fa4
Mehetabel    |mdobrovolskidc    |Female  |4    |8.38  |9d0354c3a38b2748e5941cf493fc9671159b263910fc9d3b4794b4b3981269cb
Jana         |jbadby51          |Female  |4    |8.38  |cdc5bd6eaf1c0d8f56547e2e3b9885d8c92d4b0a9106a9cbc62beb97f1fac7c1
Nial         |nlenzfk           |Male    |4    |8.39  |ea9553376bc4b2791f626d72bed70b03f2a07aa5cef77c30bbe8a8a9406e803e
Zebadiah     |zduesburyi0       |Male    |4    |8.39  |273b16293a6b10cd5f6edaf989c0434bd7d8ae657c923737686aa0d53af6bacf
Nedda        |ntraversad        |Female  |4    |8.4   |7dc24d89a7db5615080139196bb6cbf5d86a5cc063e6436b076468d067690a38
Egan         |emclarnon2        |Male    |4    |8.41  |2d1941b202d16d0fc1ebd05a5ba8689848979a0644fa26cd1a0b0cce4c6d61b4
Christyna    |cheitzni          |Female  |4    |8.44  |03b8109bf8f5cba9c90e126d7f767f9013eaadd104916f5cabd52533a89b8310
Seka         |sbaumercv         |Female  |4    |8.44  |e468fd895392d2596f00997876571b9477fc09e93ff36da698814fd8750de1da
Jorge        |jblondellef4      |Male    |4    |8.45  |58ae9fd676208483d737db9218435fd5595600df2b57201407f469e9492becca
Esra         |eaitonm7          |Male    |4    |8.46  |a0b0516e5e0abb407cea51d73d25366f0c1e075c0d37c4bd633c1c08e1a0321c
Guthry       |gdelicatejl       |Male    |4    |8.47  |36c4c9af9d3eb8f2d32ab8308371982cfc79d2e7890876d2974df63dce9c4354
Shurlocke    |skhalid9t         |Male    |4    |8.51  |fc0c21bd7f4cc4e06b51a57810f8015de1253df4c2ccaa0339888a95e6fd3643
Chickie      |cklimshukl        |Male    |4    |8.51  |8f99b5f01793b2b414ed8e6ef17e082611ac89422766b56737ed284e65520576
Samuel       |sabramcik9a       |Male    |4    |8.55  |801efb9469350a2b664b12a828f9c28ca57b4398708f256624b9fab2cb090a7b
Brady        |bmanners87        |Male    |4    |8.55  |890fc21dc25f0eb4747ce4baa9185d04fa6756a44e3344a140d5d48f9fcf9b11
Dag          |dlambal2s         |Male    |4    |8.55  |1e496222c93e9c69657deae23b4cbbe1da0702ae83058ac6ffd7216222c7af20
Ashlie       |aodcroftr1        |Female  |4    |8.57  |087027118fcb96bbafbde10a8faba0c09c00600f5dd667a7fb27cfc8b0f3746b
Ollie        |osantorado        |Female  |4    |8.57  |1a7e425c108ecbe334c464ac2851fc6a391da8f867d6ef6e0d935040d0b2a1b0
Rockie       |rskalls9h         |Male    |4    |8.57  |0747a320ff15344d6ec2d3c3a89707c4ba195018885b070677ba8278e7f36c4f
Manuel       |mkohrtt           |Male    |4    |8.57  |931d43ce4decbcffc7aa4e419e5abb3e57837ace1f6dbcd4b7f3cb2807c9c3d6
Millie       |msmedleymt        |Female  |4    |8.61  |cd3763a53b559756a3e26a974551b5d5755e153f6845f311fd5e0a7b3ef814f5
Birch        |bjeanscy          |Male    |4    |8.65  |0e916a968a9f74a1e094464b9c2dde042b9705ba4b1f816a6532b292f5c4b851
Andras       |aspeakiw          |Male    |4    |8.67  |8805f4bbd984bda4eb8ed593f7410f05018deaf88197ed326c5b14d7fb4cd2f9
Kristoffer   |kbeddowiz         |Male    |4    |8.68  |7a109cdd3b76ec0d39d8fb1b23a0ce1001c2cc5179105ff14d831c73f9382550
Rafaelita    |rupstell8l        |Female  |4    |8.69  |21c0b3a215b1deeac2c2ad592b513e62f805de115b41f54978ce601eb4f41822
Muffin       |msexceyn7         |Female  |4    |8.71  |cc436fe98333e2a4e3ea0b90a3e5905573ee0fd8c09c7590536ba65dc6881fd5
Cyril        |chaugen1g         |Male    |4    |8.71  |b36c82694c29399e6ea253ef530d6356db397a2288db9123bdfa1552324c5258
Hobey        |hstimpsonec       |Male    |4    |8.73  |91b78188c74d68efeeca0bf4e457df2d9b2b94f1efa2830a8941301a8d0679a6
Norry        |nblazyq3          |Male    |4    |8.73  |7e088b748ae86376c34fc738044b4185bab47b766cb49e865116b7f90a5f0809
Bryan        |bwestern9m        |Male    |4    |8.73  |a2b370b950ab8d7617f405588e0c081c26577161c353e5d704148c85ead387c9
Hilly        |hcoronado82       |Male    |4    |8.74  |c1fe485548c5b992135230a3ef8167a5a2480f472ebed3e2bdfc0ac9cf1b2dd1
Phyllida     |pfine6a           |Female  |4    |8.74  |cb919fd633e3e762c03af4efe6a4bfdba559c1ef93981dc5b7faf6a43fb72549
Nester       |ncharlen9         |Male    |4    |8.75  |a5c8aa9a48a2ec64395dd061f403c52b6411283fafc264f61980f94c7a1d1b1c
Ertha        |erushworthp5      |Female  |4    |8.79  |c751ac0a62ddd01c15afe07b3b9b4466400344c5c48a5d196d03697a748de06b
Florry       |fsydney75         |Female  |4    |8.79  |74d9a980b5e404e2f3faf53bf5807dcb9f8c6f2f4d9d5a09dbcf74905c3ba6b8
Gawain       |gvokesew          |Male    |4    |8.8   |0bfa6ae51c875fc3cf3eaa4d0860a0fe7a676580abccfd9e39cd4ec4f943e375
Karim        |kbriceh9          |Male    |4    |8.8   |06073e3a03e7906187e288b4b29d386a167be7bf5b0e00ab905d6b5ac260d3be
Ode          |owillock7z        |Male    |4    |8.82  |a2105de4102f2b599764faef7f7d6260d5312768c8d82b4e10ca411e91be8e58
Schuyler     |sdemej5           |Male    |4    |8.83  |18590cedf3a3b31301416eaf0d696df06ab250251575fd3cf0cec1b9de1c96b1
Willy        |wstruijspj        |Male    |4    |8.83  |2a2f15151eeaa37a8354a265695acb487b4ace42f3576042deab5542e9f4c34e
Haleigh      |hdeards8b         |Male    |4    |8.83  |9bc83a8caa8ced3950ff430570e2aed91692c14bd4e7dd49e87ff723b05700d9
Kris         |kguilford4v       |Female  |4    |8.83  |99494ef2559e378212bb548f3c15122fd51a621b417cb1c6f745ad0a7fee1a4c
Jenda        |jbelhome8v        |Female  |4    |8.84  |c3ee84e1c326370f60790de79eeed5c3f6c109d53e05e3819ff85bb1a5f2c008
Bobinette    |bdeloskt          |Female  |4    |8.86  |963abb857e044231dd3cf34dcb897a58c94cc4baaae18a60bbecb4ad333249ba
Cathyleen    |cgissoppn         |Female  |4    |8.87  |02090b217d9fe4b9a977bfd2b8d16c78050467227a15b7381662bf763586f1d9
Madeline     |mjackesek         |Female  |4    |8.89  |ed7abcd100cc7f145f7b36aebbda59c01b77e2ec9dbdc5cd6d9ad4ded948edd5
Harriette    |hwillinghambh     |Female  |4    |8.89  |deea65f8fe3c988629badb01d296e5f5ee4b3f9cd1e47b3b64c7fdebe01f5aa0
Agace        |abeedellma        |Female  |4    |8.92  |4ea50ee5aee745aa11cac8d5c9c8b2039f4775111587a9e8649047d60fe1327a
Lesli        |lcrain4s          |Female  |4    |8.93  |43333ca590a49525fd1cd81f869927a80f5c80a452d72001170f6fec2f9b0ba7
Luke         |lbuxam5           |Male    |4    |8.96  |968b6f834940f0e770b466c6780b459ac214a43f1c73a51b8bdd5424ed615fd5
Shalom       |stooley7f         |Male    |4    |8.97  |f6c25e5670002cbf25f2fdf05d73975d5c1e5b2554ca0d531b8ee828fcaa333c
Olly         |osterrickbs       |Female  |4    |8.99  |64130360353c0897819d33277af8183d563e90155359b4dda624ed9cd2fa171b
Kakalina     |ktibolsap         |Female  |4    |8.99  |144a9cb9dc2f2ddcfb6d7f789d8ee1e263e2100c1801049ca011a8f6e3a7cb41
Annmarie     |aswadden53        |Female  |4    |9     |a0c2cd3c3db3233cb512316b754b7eac1982810c9180d69fa1d9a578abd1e24c
Betsy        |bisgatejx         |Female  |4    |9.02  |6f759a4a1df6ac541ec8ba9301656289928279165fb3bc617fa7eff52f621870
Merralee     |mmcelroyl0        |Female  |4    |9.02  |127c1c7ea0ef8d3beb9fe51a92ccd4c129ad8438aced5916e485bbc9865a0d24
Claiborn     |csawnwyjv         |Male    |4    |9.03  |d489711cdddbb9fa25b5dba433ec8846cd7381ed43908730a05b3e73124b503b
Rogers       |rcoggingskl       |Male    |4    |9.03  |0b39eeee06ce651f972119078b173520ce2b7fd321f59eed81e9adaa7f533431
Anne-corinne |afearespf         |Female  |4    |9.03  |77bf045fbaafeaad1751d24e2d83bfc23b956f27450283e6eefcba985d2ec1e2
Cathlene     |chuttom           |Female  |4    |9.04  |4ef85fddfeff7f0b4cfb766198d2bc8e2d66a6f75bbcd5887838957fd2e391c8
Drucill      |dlendrem74        |Female  |4    |9.04  |6537144308ef5fd6c6959cdb8ca8cea521d1196fb2946508058df208ead67a02
Berna        |bmerrydew6p       |Female  |4    |9.05  |55ec8330f1e7ff35f96885f6af7f467aeac33ef505376cce8879d3eb2f57717e
Blondelle    |bmcilroylm        |Female  |4    |9.06  |4c07e63d24147383743cf81d7c6c0c5f381511b4c803eee793e5f7101ab1d1af
Ashil        |atallquista4      |Female  |4    |9.07  |07808029174c29ba3a12a6ecd184466a84a5feab6cf50f8c98220335523330b9
Granger      |gjewellfi         |Male    |4    |9.09  |f46e32cd68a0734ff4496779ab286033a69d3e25cba7f0381ab5de6c347c687a
Ruddy        |rraikesaw         |Male    |4    |9.1   |b51f9b51267b04d0a2cff85c7fe62c3ec35f1d90d8014f4fc91e74450c46306b
Karyl        |kgladtbach9x      |Female  |4    |9.13  |1ef39d73512c196a74c0730f48f3244ef0354b7503ccca6cc5d18a6980368137
Alfreda      |aeasthopeaz       |Female  |4    |9.14  |6b8e5cd6c14793a0edf63d745c1c5658ff192bbfc58b638085a284b37cbaf26e
Boy          |bsangefu          |Male    |4    |9.15  |06dfa46f3f2c8baa3c5dfa61720de6d1470df1b77a78f606b44c6584540cbd1f
Arnie        |aborboroughig     |Male    |4    |9.18  |f9db3ab836db9c57ec0c7ecc18350345635ffd1f1a285682ec5870c93f953382
Bond         |bwidmoornv        |Male    |4    |9.19  |c63e7b78e12495feaa4d1b12670c7e0d95da427071d9c6ec8948cffbe19f4d65
Lewes        |lkiln4n           |Male    |4    |9.21  |9016fc640c4c04bbc54995dcaaa21c38b263612c3d3e5446782ff08ab15e5220
Barbabas     |bhutleyjf         |Male    |4    |9.23  |972756e0ebb52a4be841ac6c33f089b87c66c4b676ddc3e66eb83145cc240707
Baryram      |blamingd8         |Male    |4    |9.24  |201c73526904e32bae169e03c8e73bb0591529c95ebfa922ac29a9dd9056821f
Chick        |csalvatoredr      |Male    |4    |9.26  |d195a1156eed0229226e7e2acd62df5304cd2f3cef56e8032d4b70a95288f472
Lauren       |lstoutepe         |Male    |4    |9.29  |75f0a797135b32b8beecbd37e1cf20382af917d7ff38747963f42f48f04a8889
Suzie        |shandrahan15      |Female  |4    |9.29  |3c5ba642d10c498930cd7cf939c9633203a361392c59c7f965a8aa354f76b59c
Tanhya       |tpantinggv        |Female  |4    |9.3   |aeec7a07156067fd9a0b6a061f2d34098bd6d782c573071c35d4462e545f1e3d
Cacilia      |cherreroshq       |Female  |4    |9.3   |ab9ce2f741504bcd3e7fc3c01573708c35ec8e4ec70ed55a18890a707ec70bf9
Roanne       |rfurzeypd         |Female  |4    |9.3   |83f31c0c9af2455ecd47f091acb406ed1734a752d89f62d56f6bf2c5581c357e
Kirsti       |khainecx          |Female  |4    |9.3   |4b390cd5233432bfb2a89734f9c16a5bfa07407adae7b03f3f7195bdaee31426
Ina          |ilivick6r         |Female  |4    |9.3   |5f75e54504e2e559807f1b1c13606e06e064198735f1aa469645f26df43720c4
Berri        |bdeversonfy       |Female  |4    |9.31  |e43694bc456936c52cb48414fbe31c5a3c662db70a66b15c691c4a02e6dca403
Ad           |amickleburgh73    |Male    |4    |9.31  |53b2d471f4b8ae4a96d5f339a33ee80b2f84ee4e52af1c3c355f412e33da2d6d
Sadella      |semmanuelijw      |Female  |4    |9.35  |4bda28bef9d1841790158fa61c75df07c410bf3bd31cf94d885b5022d29200c2
Jannelle     |jmaxwelll4        |Female  |4    |9.37  |26cdf0ed80202868cf7366d60ad50828fff34526a940a8f0323002361679bc66
Mohandis     |mmessamrk         |Male    |4    |9.38  |96b31a947245ffd9588ffe19360eaf58f6a4b1849fef1fc581f90e5910875e5e
Cary         |cgoldinir         |Male    |4    |9.39  |c9097aeea5e7470f3ceaae8ad3f92c64443d68ba6005a419665037ce3d302111
Cyrus        |codlin42          |Male    |4    |9.39  |591eafc7a0625764453ffc4b9561a87bda777ff2561a8647421944065271a739
Claybourne   |cflinnkj          |Male    |4    |9.41  |f51052d63d92ea5087c0f05199405df81d622cffe4f3adf56513dda1a02210aa
Barbee       |bodellqz          |Female  |4    |9.41  |bbf23455aa6ec1b746e62bda3bdbcc922e27e8d387e04c03f898ccf82402155a
Beilul       |bgeeveseo         |Female  |4    |9.43  |dfab8bf5ff9f521df571707c0467e3c9cad96a6c152ba58e50b12a0886679f5c
Lorri        |lhasten           |Female  |4    |9.43  |9cadd2032ab3a64bc4965dcb2cbc239d1c6155e9c4e64572e60f50831f8e057c
Chadd        |cbattellei3       |Male    |4    |9.44  |d39f9ed3eff2e29432a51888380692c379c655a890b95e230ebf69fe0f055f82
Nanon        |nmoulesk4         |Female  |4    |9.44  |255c339f968b84936e8197064eadb77cd14d6382eafd82c99905a115f3f3870c
Felipe       |flystefc          |Male    |4    |9.45  |899fef1059751622ab29c99b160045bd2a14a2f0eae3d1e1efad158bbe2dc893
Yevette      |yhedde6k          |Female  |4    |9.45  |2346615616f314c8f03dd21d6a3351fb0f11ea41ee7097bc46f7ce1efbaae668
Lona         |llanmeidjy        |Female  |4    |9.48  |b40e5027b23a1c873d621472645dc342e1163b5b6a014c802b11180e0f310ab2
Nert         |nprestigec5       |Female  |4    |9.49  |9baf7f73910c04ea5e09713b813a2d01000653a2e05712b08b8e369888cfb458
Korey        |kbarrett94        |Male    |4    |9.49  |1b783fb48a6515a43353b871410a6a11f4037bd89490618216a22e9ba25d27e0
Nanni        |ncorkeag          |Female  |4    |9.5   |d3ef57bfebf3676f78dc7776d86c2a3ac26971bab557997409dd9bcb47f2eb4d
Breanne      |bocorrenj2        |Female  |4    |9.52  |93340cabbe144d9a99a83fb84017a4c08ec7f42a8a08cb75ccafce5c6ab3054c
Gaelan       |gmurcuttnc        |Male    |4    |9.53  |061addc7134310551b92748e2369ccf1b2b6f6f446c8088bef83fdf37141ee5e
Conny        |chuggins5n        |Male    |4    |9.55  |66271ac61dbe64cee216a2748f251bd92f15e3f4bf95d8df28f21dfadd573dc4
Alexis       |afitcheteu        |Female  |4    |9.56  |0cf2e41f174bdd0221a16045f8425a00a69c28117514f4278320b0fd5b69644b
Raleigh      |rsurmeyersfe      |Male    |4    |9.57  |3b264b227e918bb9ede737de66a588a833120ea47f42233b728cbffaffa7a87b
Luella       |lpadrickbt        |Female  |4    |9.57  |1d72ba076aa88447c0b5a948a8737be68cf8bcca2084d3922979a859da5c2e38
Sibby        |scantos7q         |Female  |4    |9.57  |3c12b4d36400130cba1aee7218550dc2128943039194392f29a9728a64c5776c
Zora         |ztomaszkiewiczmx  |Female  |4    |9.58  |c93b858a6ed0ea859107d54b66bc5407f77893ea505287d9c573b011c3423148
Lauren       |lstegel2z         |Male    |4    |9.6   |7ffdf8d33f57cbacbce242e06c5af24af052bb38e3a4e49aea679f9c2c62c7a3
Vinni        |vgilhoolie89      |Female  |4    |9.61  |a6f25dc9b9e8dfd588addd62c58ebd3821ebae7ac5962d1de3a28127942ac50f
Putnem       |pjurczykoi        |Male    |4    |9.66  |9115fbd9ffabe92efb3598617dfb7439d80e1b95be3da073661a106199001072
Ardyth       |abrumk7           |Female  |4    |9.67  |b7142cbe0f27276f33e40045003273c6a400fc92a1460c8b31cd0e03227ebb62
Lilian       |lpattonbg         |Female  |4    |9.68  |9b3e883fd26a6f7a4ecb41b64b31fcaa8e77b8c123027229f3ade086e9683314
Carolan      |clongod0          |Female  |4    |9.7   |97309326a9329b66224ff9142fa76bb9ffb1ad059290f2a2333926c955b5b998
Selestina    |ssmedmoorcp       |Female  |4    |9.72  |b679bbd61db652c678ef10cd9e7d9021979f47047894a5a96ada08796e2e20da
Monika       |mdustar           |Female  |4    |9.73  |9e674d66bc3722fde1b4dc4e4a2164604087c296e5ad908f64065c4c48cf72d1
Corinne      |cpidwell41        |Female  |4    |9.73  |b8f1ababb333027bec6fb265c14e52bfa47a2c87de5a9d9020d443b1d5b467df
Jenn         |jproudler5i       |Female  |4    |9.75  |3368ad4023cc134bcf73a4ff8bdaee73321ed74b0a9c470c33fff597dfbc9c2e
Goldina      |gshillingtonh1    |Female  |4    |9.76  |f13966f2c141af01c43e196dbc6b565520b32341c2624285612ebd345c231ace
Prudence     |pmanuaudkr        |Female  |4    |9.76  |f52f64cd756091a70882990f2f8f388641ab03069cfcd61fc157d1e183f14cdc
Dorie        |dstimpsonqe       |Male    |4    |9.76  |8146f6082f14fe93b3a350270976b3fa6352fa97ff68c067c2e2a718a4fa1daf
Mozelle      |mjacqueminotkm    |Female  |4    |9.78  |344bcef6429c7bcabeed9cb3177af42423bc60a9396b5fea4b5b66393e4f61cb
Hilliary     |hkeasley9y        |Female  |4    |9.78  |911ba39089749ba4d0db16e883fd8253428ff4a8de4563785e1b2147a754f23f
Lottie       |lpettersenfj      |Female  |4    |9.79  |677907776850f3afebc18df35b1ee9e2035148d64bf4d7ed09ba4296fca12ba6
Rockey       |rmckyrrellyno     |Male    |4    |9.8   |d1c331358bc0c12898926eabde512556360ee4a19d4e0ac7155f8f34b899ef25
Claybourne   |cperfectgd        |Male    |4    |9.81  |3951ad84e8429eeef6527bf3b34a75af4282a6465835b37fd0a8c941f6edc78c
Mar          |mmuffino0         |Male    |4    |9.81  |f11e324dcf3d9ec49839545876fbd43419146c148e53377da37d8a165795c7f5
Guthry       |gcozensg6         |Male    |4    |9.83  |1e437cbb5e510b8c3ac5bed9aaef85268894c553a3973b4697ec5a1e3fbdd7d8
Cully        |cpentercostjb     |Male    |4    |9.83  |2b9e8b58a8b4be04c4ba912063e8bff2aeeed4670153c3ada220fe98e4b2da31
Tomkin       |tsimmans48        |Male    |4    |9.84  |0c89f1a4693a1384dd5c3db9920cf1faf8817004bebf04671d85939e41cbeab4
Eleanora     |estanerg8         |Female  |4    |9.86  |ca082d8f57dba3bf97cbb377746b32016dc253ded1a723f64c96ea51b8e6a2cc
Nikkie       |nbenger3u         |Female  |4    |9.86  |8eb8043f313e4433f4edb621c58da1f526e6d4659be4cf0f22daa2a5531b4713
Tom          |tleacy3g          |Male    |4    |9.86  |cfdb1fae42b1201a93e08cf7e34d4c1c4918c609633bebb970dddc01666a2590
Corbet       |cmorshead69       |Male    |4    |9.88  |dde6788791b19da5dba90a2b560bc1cdf6cd4060db7cd6ae37ebdbf718224cc5
Marshall     |mvasiltsovo7      |Male    |4    |9.89  |2be794728f0b529466e7c06444ae729dd6c5bf2f94b2c84e34f9c7812e3396dc
Dan          |dsmorthit29       |Male    |4    |9.9   |55e8a10ba637dff87bdce5bee3a0a6af7b7623d8bb1ecf92d415700f266780f1
Art          |aesslementlo      |Male    |4    |9.91  |cc610ee3172bb70a0801475ebfff716bee343c14a1478849541aede53cbcc986
Amargo       |adenyerda         |Female  |4    |9.92  |7c006f1729a4f96da4417e8903598b089281d2dd3da88a7b967ba44d5ac67f4f
Sadye        |stompkinsid       |Female  |4    |9.93  |2a9d90caffab78262b502121fe25390ecc04de9ce3fbb6f7cf1d18d6ef5669db
Adams        |adrewittky        |Male    |4    |9.93  |dab8147733d709f39135026cf54cb8ab2dc488989621e51fdb8a9395c82649e7
Aldwin       |avamplewoo        |Male    |4    |9.94  |941970c8438c6f116a51471d73f12f5f3ffb39cc3a25924c9e5c3d3790b38588
Phebe        |pmilbournms       |Female  |4    |9.95  |8a7dda333392c38b20643885def3bc85352e39a1e229b7c7de7aeb6320f31bbd
Sydney       |spovey9v          |Female  |4    |9.96  |3f8a5b69ed43eef1bf8723ff7b4f498d53a2177e75d033cbda9fbce62103da74
Sydelle      |sdegregorio5p     |Female  |4    |9.98  |bc9a6987cd631f0cc9c1207cb28190490aa67592f49867fc9b3911bc2b48ca1e
Isabella     |iantoinet61       |Female  |4    |10    |1a4a49412fbc224e9836863e1246b04ffc1a79304dbd1ea943d5e03b2383f6df
